"","trial_type_id","full_phrase","full_phrase_language","target_side","dataset_id","distractor_id","target_id","trial_type_aux_data","vanilla_trial","dataset_name","unique_pair","text1_description","image1","text1","text2_description","image2","text2"
"1",4528,"Look at the ball! Do you like it?","eng","right",28,1064,948,NA,1,"adams_marchman_2018","948_1064","ball","stimulus_data/adams_marchman_2018/raw_data/stimuli/images/right/ball3.png","ball","shoe","stimulus_data/adams_marchman_2018/raw_data/stimuli/images/left/shoe3.png","shoe"
"2",4529,"Look at the ball! Do you like it?","eng","right",28,1063,947,NA,1,"adams_marchman_2018","947_1063","ball","stimulus_data/adams_marchman_2018/raw_data/stimuli/images/right/ball1.png","ball","shoe","stimulus_data/adams_marchman_2018/raw_data/stimuli/images/left/shoe1.png","shoe"
"3",4530,"Look at the ball! Do you like it?","eng","right",28,1065,949,NA,1,"adams_marchman_2018","949_1065","ball","stimulus_data/adams_marchman_2018/raw_data/stimuli/images/right/ball4.png","ball","shoe","stimulus_data/adams_marchman_2018/raw_data/stimuli/images/left/shoe4.png","shoe"
"4",4536,"Look at the ball! Do you like it?","eng","left",28,1067,945,NA,1,"adams_marchman_2018","945_1067","ball","stimulus_data/adams_marchman_2018/raw_data/stimuli/images/left/ball2.png","ball","shoe","stimulus_data/adams_marchman_2018/raw_data/stimuli/images/right/shoe2.png","shoe"
"5",4537,"Look at the ball! Do you like it?","eng","left",28,1066,944,NA,1,"adams_marchman_2018","944_1066","ball","stimulus_data/adams_marchman_2018/raw_data/stimuli/images/left/ball1.png","ball","shoe","stimulus_data/adams_marchman_2018/raw_data/stimuli/images/right/shoe1.png","shoe"
"6",4538,"Look at the ball! Do you like it?","eng","left",28,1068,946,NA,1,"adams_marchman_2018","946_1068","ball","stimulus_data/adams_marchman_2018/raw_data/stimuli/images/left/ball3.png","ball","shoe","stimulus_data/adams_marchman_2018/raw_data/stimuli/images/right/shoe3.png","shoe"
"7",4543,"See the birdie? Can you find it?","eng","right",28,1033,964,NA,1,"adams_marchman_2018","964_1033","birdy","stimulus_data/adams_marchman_2018/raw_data/stimuli/images/right/birdy2.png","birdy","kitty","stimulus_data/adams_marchman_2018/raw_data/stimuli/images/left/kitty2.png","kitty"
"8",4544,"See the birdie? Can you find it?","eng","right",28,1032,963,NA,1,"adams_marchman_2018","963_1032","birdy","stimulus_data/adams_marchman_2018/raw_data/stimuli/images/right/birdy1.png","birdy","kitty","stimulus_data/adams_marchman_2018/raw_data/stimuli/images/left/kitty1.png","kitty"
"9",4545,"See the birdie? Can you find it?","eng","right",28,1034,965,NA,1,"adams_marchman_2018","965_1034","birdy","stimulus_data/adams_marchman_2018/raw_data/stimuli/images/right/birdy3.png","birdy","kitty","stimulus_data/adams_marchman_2018/raw_data/stimuli/images/left/kitty3.png","kitty"
"10",4551,"See the birdie? Can you find it?","eng","left",28,1037,962,NA,1,"adams_marchman_2018","962_1037","birdy","stimulus_data/adams_marchman_2018/raw_data/stimuli/images/left/birdy4.png","birdy","kitty","stimulus_data/adams_marchman_2018/raw_data/stimuli/images/right/kitty4.png","kitty"
"11",4553,"See the birdie? Can you find it?","eng","left",28,1036,961,NA,1,"adams_marchman_2018","961_1036","birdy","stimulus_data/adams_marchman_2018/raw_data/stimuli/images/left/birdy3.png","birdy","kitty","stimulus_data/adams_marchman_2018/raw_data/stimuli/images/right/kitty3.png","kitty"
"12",4554,"See the birdie? Can you find it?","eng","left",28,1035,960,NA,1,"adams_marchman_2018","960_1035","birdy","stimulus_data/adams_marchman_2018/raw_data/stimuli/images/left/birdy1.png","birdy","kitty","stimulus_data/adams_marchman_2018/raw_data/stimuli/images/right/kitty1.png","kitty"
"13",4592,"Where's the baby? Can you see it?","eng","right",28,1006,937,NA,1,"adams_marchman_2018","937_1006","baby","stimulus_data/adams_marchman_2018/raw_data/stimuli/images/right/baby4.png","baby","doggy","stimulus_data/adams_marchman_2018/raw_data/stimuli/images/left/doggie4.png","doggy"
"14",4594,"Where's the baby? Can you see it?","eng","right",28,1005,936,NA,1,"adams_marchman_2018","936_1005","baby","stimulus_data/adams_marchman_2018/raw_data/stimuli/images/right/baby3.png","baby","doggy","stimulus_data/adams_marchman_2018/raw_data/stimuli/images/left/doggie3.png","doggy"
"15",4595,"Where's the baby? Can you see it?","eng","right",28,1004,935,NA,1,"adams_marchman_2018","935_1004","baby","stimulus_data/adams_marchman_2018/raw_data/stimuli/images/right/baby1.png","baby","doggy","stimulus_data/adams_marchman_2018/raw_data/stimuli/images/left/doggie1.png","doggy"
"16",4602,"Where's the baby? Can you see it?","eng","left",28,1007,932,NA,1,"adams_marchman_2018","932_1007","baby","stimulus_data/adams_marchman_2018/raw_data/stimuli/images/left/baby1.png","baby","doggy","stimulus_data/adams_marchman_2018/raw_data/stimuli/images/right/doggie1.png","doggy"
"17",4603,"Where's the baby? Can you see it?","eng","left",28,1009,934,NA,1,"adams_marchman_2018","934_1009","baby","stimulus_data/adams_marchman_2018/raw_data/stimuli/images/left/baby3.png","baby","doggy","stimulus_data/adams_marchman_2018/raw_data/stimuli/images/right/doggie3.png","doggy"
"18",4604,"Where's the baby? Can you see it?","eng","left",28,1008,933,NA,1,"adams_marchman_2018","933_1008","baby","stimulus_data/adams_marchman_2018/raw_data/stimuli/images/left/baby2.png","baby","doggy","stimulus_data/adams_marchman_2018/raw_data/stimuli/images/right/doggie2.png","doggy"
"19",4614,"Where's the book? Can you find it?","eng","right",28,989,977,NA,1,"adams_marchman_2018","977_989","book","stimulus_data/adams_marchman_2018/raw_data/stimuli/images/right/book3.png","book","car","stimulus_data/adams_marchman_2018/raw_data/stimuli/images/left/car3.png","car"
"20",4615,"Where's the book? Can you find it?","eng","right",28,988,976,NA,1,"adams_marchman_2018","976_988","book","stimulus_data/adams_marchman_2018/raw_data/stimuli/images/right/book1.png","book","car","stimulus_data/adams_marchman_2018/raw_data/stimuli/images/left/car1.png","car"
"21",4616,"Where's the book? Can you find it?","eng","right",28,990,978,NA,1,"adams_marchman_2018","978_990","book","stimulus_data/adams_marchman_2018/raw_data/stimuli/images/right/book4.png","book","car","stimulus_data/adams_marchman_2018/raw_data/stimuli/images/left/car4.png","car"
"22",4624,"Where's the book? Can you find it?","eng","left",28,992,974,NA,1,"adams_marchman_2018","974_992","book","stimulus_data/adams_marchman_2018/raw_data/stimuli/images/left/book2.png","book","car","stimulus_data/adams_marchman_2018/raw_data/stimuli/images/right/car2.png","car"
"23",4626,"Where's the book? Can you find it?","eng","left",28,993,975,NA,1,"adams_marchman_2018","975_993","book","stimulus_data/adams_marchman_2018/raw_data/stimuli/images/left/book3.png","book","car","stimulus_data/adams_marchman_2018/raw_data/stimuli/images/right/car3.png","car"
"24",4627,"Where's the book? Can you find it?","eng","left",28,991,973,NA,1,"adams_marchman_2018","973_991","book","stimulus_data/adams_marchman_2018/raw_data/stimuli/images/left/book1.png","book","car","stimulus_data/adams_marchman_2018/raw_data/stimuli/images/right/car1.png","car"
"25",5050,NA,"eng","right",32,1209,1200,NA,1,"bacon_gendercues","1200_1209","pajamas","stimulus_data/bacon_gendercues/raw_data/images/pajamas_male.png","pajamas","shoe","stimulus_data/bacon_gendercues/raw_data/images/shoe_female.png","shoe"
"26",5051,NA,"eng","left",32,1206,1201,NA,1,"bacon_gendercues","1201_1206","toothbrush","stimulus_data/bacon_gendercues/raw_data/images/toothbrush_male.png","toothbrush","cup","stimulus_data/bacon_gendercues/raw_data/images/cup_female.png","cup"
"27",5052,NA,"eng","left",32,1208,1202,NA,1,"bacon_gendercues","1202_1208","coat","stimulus_data/bacon_gendercues/raw_data/images/coat_female.png","coat","bowl","stimulus_data/bacon_gendercues/raw_data/images/bowl_male.png","bowl"
"28",5053,NA,"eng","right",32,1205,1203,NA,1,"bacon_gendercues","1203_1205","bib","stimulus_data/bacon_gendercues/raw_data/images/bib_male.png","bib","sock","stimulus_data/bacon_gendercues/raw_data/images/sock_female.png","sock"
"29",5054,NA,"eng","left",32,1207,1204,NA,1,"bacon_gendercues","1204_1207","shirt","stimulus_data/bacon_gendercues/raw_data/images/shirt_female.png","shirt","hat","stimulus_data/bacon_gendercues/raw_data/images/hat_male.png","hat"
"30",341,"shoe! Where's the shoe?","eng","left",3,83,77,NA,0,"baumgartner_2014","77_83","shoe","stimulus_data/baumgartner_2014/raw_data/stimuli/shoe.jpg","shoe","kitty","stimulus_data/baumgartner_2014/raw_data/stimuli/cat.jpg","kitty"
"31",342,"lif! Where's the lif?","eng","left",3,79,78,NA,0,"baumgartner_2014","78_79","lif","stimulus_data/baumgartner_2014/raw_data/stimuli/FribbleA.png","lif","neem","stimulus_data/baumgartner_2014/raw_data/stimuli/FribbleB.png","neem"
"32",344,"dog! Can you find the dog?","eng","right",3,82,80,NA,0,"baumgartner_2014","80_82","dog","stimulus_data/baumgartner_2014/raw_data/stimuli/dog.jpg","dog","car","stimulus_data/baumgartner_2014/raw_data/stimuli/car.jpg","car"
"33",346,"baby! Can you find the baby?","eng","right",3,80,81,NA,0,"baumgartner_2014","80_81","baby","stimulus_data/baumgartner_2014/raw_data/stimuli/baby.jpg","baby","dog","stimulus_data/baumgartner_2014/raw_data/stimuli/dog.jpg","dog"
"34",349,"kitty! Can you find the kitty?","eng","right",3,81,83,NA,0,"baumgartner_2014","81_83","kitty","stimulus_data/baumgartner_2014/raw_data/stimuli/cat.jpg","kitty","baby","stimulus_data/baumgartner_2014/raw_data/stimuli/baby.jpg","baby"
"35",350,"neem! Can you find the neem?","eng","left",3,86,84,NA,0,"baumgartner_2014","84_86","neem","stimulus_data/baumgartner_2014/raw_data/stimuli/FribbleA.png","neem","lif","stimulus_data/baumgartner_2014/raw_data/stimuli/FribbleB.png","lif"
"36",351,"ball! Where's the ball?","eng","left",3,80,85,NA,0,"baumgartner_2014","80_85","ball","stimulus_data/baumgartner_2014/raw_data/stimuli/ball.jpg","ball","dog","stimulus_data/baumgartner_2014/raw_data/stimuli/dog.jpg","dog"
"37",355,"car! Can you find the car?","eng","right",3,77,82,NA,0,"baumgartner_2014","77_82","car","stimulus_data/baumgartner_2014/raw_data/stimuli/car.jpg","car","shoe","stimulus_data/baumgartner_2014/raw_data/stimuli/shoe.jpg","shoe"
"38",357,"ball! Can you find the ball?","eng","right",3,82,85,NA,0,"baumgartner_2014","82_85","ball","stimulus_data/baumgartner_2014/raw_data/stimuli/ball.jpg","ball","car","stimulus_data/baumgartner_2014/raw_data/stimuli/car.jpg","car"
"39",358,"shoe! Where's the shoe?","eng","left",3,81,77,NA,0,"baumgartner_2014","77_81","shoe","stimulus_data/baumgartner_2014/raw_data/stimuli/shoe.jpg","shoe","baby","stimulus_data/baumgartner_2014/raw_data/stimuli/baby.jpg","baby"
"40",360,"dog! Can you find the dog?","eng","right",3,77,80,NA,0,"baumgartner_2014","77_80","dog","stimulus_data/baumgartner_2014/raw_data/stimuli/dog.jpg","dog","shoe","stimulus_data/baumgartner_2014/raw_data/stimuli/shoe.jpg","shoe"
"41",376,"kitty! Can you find the kitty?","eng","left",3,85,83,NA,0,"baumgartner_2014","83_85","kitty","stimulus_data/baumgartner_2014/raw_data/stimuli/cat.jpg","kitty","ball","stimulus_data/baumgartner_2014/raw_data/stimuli/ball.jpg","ball"
"42",381,"ball! Where's the ball?","eng","right",3,77,85,NA,0,"baumgartner_2014","77_85","ball","stimulus_data/baumgartner_2014/raw_data/stimuli/ball.jpg","ball","shoe","stimulus_data/baumgartner_2014/raw_data/stimuli/shoe.jpg","shoe"
"43",389,"kitty! Where's the kitty?","eng","right",3,80,83,NA,0,"baumgartner_2014","80_83","kitty","stimulus_data/baumgartner_2014/raw_data/stimuli/cat.jpg","kitty","dog","stimulus_data/baumgartner_2014/raw_data/stimuli/dog.jpg","dog"
"44",397,"baby! Can you find the baby?","eng","left",3,82,81,NA,0,"baumgartner_2014","81_82","baby","stimulus_data/baumgartner_2014/raw_data/stimuli/baby.jpg","baby","car","stimulus_data/baumgartner_2014/raw_data/stimuli/car.jpg","car"
"45",6582,"Look! Find the dog!","eng","left",41,1746,1751,NA,1,"byers-heinlein_2017","1746_1751","dog","stimulus_data/byers-heinlein_2017/raw_data/stimuli/dog.png","dog","book","stimulus_data/byers-heinlein_2017/raw_data/stimuli/book.png","book"
"46",6583,"Look! Find the cookie!","eng","left",41,1754,1749,NA,1,"byers-heinlein_2017","1749_1754","cookie","stimulus_data/byers-heinlein_2017/raw_data/stimuli/cookie.png","cookie","foot","stimulus_data/byers-heinlein_2017/raw_data/stimuli/foot.png","foot"
"47",6584,"Look! Find the pied!","multiple","left",41,1748,1755,NA,0,"byers-heinlein_2017","1748_1755","foot","stimulus_data/byers-heinlein_2017/raw_data/stimuli/foot.png","foot","cookie","stimulus_data/byers-heinlein_2017/raw_data/stimuli/cookie.png","cookie"
"48",6586,"Look! Find the porte!","multiple","left",41,1756,1753,NA,0,"byers-heinlein_2017","1753_1756","door","stimulus_data/byers-heinlein_2017/raw_data/stimuli/door.png","door","mouth","stimulus_data/byers-heinlein_2017/raw_data/stimuli/mouth.png","mouth"
"49",6588,"Look! Find the mouth!","eng","left",41,1752,1757,NA,1,"byers-heinlein_2017","1752_1757","mouth","stimulus_data/byers-heinlein_2017/raw_data/stimuli/mouth.png","mouth","door","stimulus_data/byers-heinlein_2017/raw_data/stimuli/door.png","door"
"50",6589,"Look! Find the chien!","multiple","right",41,1747,1750,NA,0,"byers-heinlein_2017","1747_1750","dog","stimulus_data/byers-heinlein_2017/raw_data/stimuli/dog.png","dog","book","stimulus_data/byers-heinlein_2017/raw_data/stimuli/book.png","book"
"51",1584,"ila wil, wa, a!","zxx","left",8,292,318,"{""full_phrase_language_non_iso"": ""Tseltal""}",1,"casillas_tseltal_2015","292_318","tortilla","stimulus_data/casillas_tseltal_2015/raw_data/split_images/wa.png","tortilla","bucket","stimulus_data/casillas_tseltal_2015/raw_data/split_images/balti.png","bucket"
"52",1585,"ila wil, si', .. .","zxx","right",8,293,312,"{""full_phrase_language_non_iso"": ""Tseltal""}",1,"casillas_tseltal_2015","293_312","firewood","stimulus_data/casillas_tseltal_2015/raw_data/split_images/si'.png","firewood","cup","stimulus_data/casillas_tseltal_2015/raw_data/split_images/baso.png","cup"
"53",1586,"ila wil, k'ajk', ya xba jletik!","zxx","left",8,294,300,"{""full_phrase_language_non_iso"": ""Tseltal""}",1,"casillas_tseltal_2015","294_300","fire","stimulus_data/casillas_tseltal_2015/raw_data/split_images/k'ajk'.png","fire","bowl","stimulus_data/casillas_tseltal_2015/raw_data/split_images/bojch.png","bowl"
"54",1587,"ila wil, ja', a!","zxx","right",8,295,299,"{""full_phrase_language_non_iso"": ""Tseltal""}",1,"casillas_tseltal_2015","295_299","water","stimulus_data/casillas_tseltal_2015/raw_data/split_images/ja'.png","water","bean","stimulus_data/casillas_tseltal_2015/raw_data/split_images/chenek'.png","bean"
"55",1588,"ila wil, mes, a!","zxx","left",8,296,304,"{""full_phrase_language_non_iso"": ""Tseltal""}",1,"casillas_tseltal_2015","296_304","broom","stimulus_data/casillas_tseltal_2015/raw_data/split_images/mes.png","broom","purse","stimulus_data/casillas_tseltal_2015/raw_data/split_images/chojak'.png","purse"
"56",1589,"ila wil, chenek', ya xba jletik!","zxx","right",8,297,295,"{""full_phrase_language_non_iso"": ""Tseltal""}",1,"casillas_tseltal_2015","295_297","bean","stimulus_data/casillas_tseltal_2015/raw_data/split_images/chenek'.png","bean","chile","stimulus_data/casillas_tseltal_2015/raw_data/split_images/ich.png","chile"
"57",1590,"ila wil, chojak', a!","zxx","left",8,298,296,"{""full_phrase_language_non_iso"": ""Tseltal""}",1,"casillas_tseltal_2015","296_298","purse","stimulus_data/casillas_tseltal_2015/raw_data/split_images/chojak'.png","purse","corn","stimulus_data/casillas_tseltal_2015/raw_data/split_images/ixim.png","corn"
"58",1591,"ila wil, t'inel, .. .","zxx","right",8,299,313,"{""full_phrase_language_non_iso"": ""Tseltal""}",1,"casillas_tseltal_2015","299_313","doorway","stimulus_data/casillas_tseltal_2015/raw_data/split_images/t'inel.png","doorway","water","stimulus_data/casillas_tseltal_2015/raw_data/split_images/ja'.png","water"
"59",1592,"ila wil, moch, .. .","zxx","left",8,300,306,"{""full_phrase_language_non_iso"": ""Tseltal""}",1,"casillas_tseltal_2015","300_306","basket","stimulus_data/casillas_tseltal_2015/raw_data/split_images/moch.png","basket","fire","stimulus_data/casillas_tseltal_2015/raw_data/split_images/k'ajk'.png","fire"
"60",1593,"ila wil, machit, ya xba jletik!","zxx","right",8,301,303,"{""full_phrase_language_non_iso"": ""Tseltal""}",1,"casillas_tseltal_2015","301_303","machete","stimulus_data/casillas_tseltal_2015/raw_data/split_images/machit.png","machete","car","stimulus_data/casillas_tseltal_2015/raw_data/split_images/karo.png","car"
"61",1594,"ila wil, tomut, ya xba jletik!","zxx","left",8,302,315,"{""full_phrase_language_non_iso"": ""Tseltal""}",1,"casillas_tseltal_2015","302_315","egg","stimulus_data/casillas_tseltal_2015/raw_data/split_images/tomut.png","egg","banana","stimulus_data/casillas_tseltal_2015/raw_data/split_images/lo'bal.png","banana"
"62",1595,"ila wil, mexa, .. .","zxx","right",8,303,305,"{""full_phrase_language_non_iso"": ""Tseltal""}",1,"casillas_tseltal_2015","303_305","table","stimulus_data/casillas_tseltal_2015/raw_data/split_images/mexa.png","table","machete","stimulus_data/casillas_tseltal_2015/raw_data/split_images/machit.png","machete"
"63",1596,"ila wil, pelota, a!","zxx","left",8,304,311,"{""full_phrase_language_non_iso"": ""Tseltal""}",1,"casillas_tseltal_2015","304_311","ball","stimulus_data/casillas_tseltal_2015/raw_data/split_images/pelota.png","ball","broom","stimulus_data/casillas_tseltal_2015/raw_data/split_images/mes.png","broom"
"64",1597,"ila wil, waybal, ya xba jletik!","zxx","right",8,305,319,"{""full_phrase_language_non_iso"": ""Tseltal""}",1,"casillas_tseltal_2015","305_319","bed","stimulus_data/casillas_tseltal_2015/raw_data/split_images/waybal.png","bed","table","stimulus_data/casillas_tseltal_2015/raw_data/split_images/mexa.png","table"
"65",1598,"ila wil, lo'bal, a!","zxx","left",8,306,302,"{""full_phrase_language_non_iso"": ""Tseltal""}",1,"casillas_tseltal_2015","302_306","banana","stimulus_data/casillas_tseltal_2015/raw_data/split_images/lo'bal.png","banana","basket","stimulus_data/casillas_tseltal_2015/raw_data/split_images/moch.png","basket"
"66",1599,"ila wil, tz'i, ya xba jletik!","zxx","left",8,307,316,"{""full_phrase_language_non_iso"": ""Tseltal""}",1,"casillas_tseltal_2015","307_316","dog","stimulus_data/casillas_tseltal_2015/raw_data/split_images/tz'i.png","dog","chicken","stimulus_data/casillas_tseltal_2015/raw_data/split_images/mut.png","chicken"
"67",1600,"ila wil, xila, .. .","zxx","right",8,308,321,"{""full_phrase_language_non_iso"": ""Tseltal""}",1,"casillas_tseltal_2015","308_321","chair","stimulus_data/casillas_tseltal_2015/raw_data/split_images/xila.png","chair","house","stimulus_data/casillas_tseltal_2015/raw_data/split_images/na.png","house"
"68",1601,"ila wil, te, .. .","zxx","left",8,309,314,"{""full_phrase_language_non_iso"": ""Tseltal""}",1,"casillas_tseltal_2015","309_314","tree","stimulus_data/casillas_tseltal_2015/raw_data/split_images/te.png","tree","flower","stimulus_data/casillas_tseltal_2015/raw_data/split_images/nichim.png","flower"
"69",1602,"ila wil, na, ya xba jletik!","zxx","right",8,310,308,"{""full_phrase_language_non_iso"": ""Tseltal""}",1,"casillas_tseltal_2015","308_310","house","stimulus_data/casillas_tseltal_2015/raw_data/split_images/na.png","house","pot","stimulus_data/casillas_tseltal_2015/raw_data/split_images/p'in.png","pot"
"70",1603,"ila wil, balti, .. .","zxx","left",8,311,292,"{""full_phrase_language_non_iso"": ""Tseltal""}",1,"casillas_tseltal_2015","292_311","bucket","stimulus_data/casillas_tseltal_2015/raw_data/split_images/balti.png","bucket","ball","stimulus_data/casillas_tseltal_2015/raw_data/split_images/pelota.png","ball"
"71",1604,"ila wil, p'in, a!","zxx","right",8,312,310,"{""full_phrase_language_non_iso"": ""Tseltal""}",1,"casillas_tseltal_2015","310_312","pot","stimulus_data/casillas_tseltal_2015/raw_data/split_images/p'in.png","pot","firewood","stimulus_data/casillas_tseltal_2015/raw_data/split_images/si'.png","firewood"
"72",1605,"ila wil, ich, .. .","zxx","right",8,313,297,"{""full_phrase_language_non_iso"": ""Tseltal""}",1,"casillas_tseltal_2015","297_313","chile","stimulus_data/casillas_tseltal_2015/raw_data/split_images/ich.png","chile","doorway","stimulus_data/casillas_tseltal_2015/raw_data/split_images/t'inel.png","doorway"
"73",1606,"ila wil, ixim, a!","zxx","left",8,314,298,"{""full_phrase_language_non_iso"": ""Tseltal""}",1,"casillas_tseltal_2015","298_314","corn","stimulus_data/casillas_tseltal_2015/raw_data/split_images/ixim.png","corn","tree","stimulus_data/casillas_tseltal_2015/raw_data/split_images/te.png","tree"
"74",1607,"ila wil, nichim, a!","zxx","left",8,315,309,"{""full_phrase_language_non_iso"": ""Tseltal""}",1,"casillas_tseltal_2015","309_315","flower","stimulus_data/casillas_tseltal_2015/raw_data/split_images/nichim.png","flower","egg","stimulus_data/casillas_tseltal_2015/raw_data/split_images/tomut.png","egg"
"75",1608,"ila wil, xawin, ya xba jletik!","zxx","left",8,316,320,"{""full_phrase_language_non_iso"": ""Tseltal""}",1,"casillas_tseltal_2015","316_320","cat","stimulus_data/casillas_tseltal_2015/raw_data/split_images/xawin.png","cat","dog","stimulus_data/casillas_tseltal_2015/raw_data/split_images/tz'i.png","dog"
"76",1609,"ila wil, mut, ya xba jletik!","zxx","right",8,317,307,"{""full_phrase_language_non_iso"": ""Tseltal""}",1,"casillas_tseltal_2015","307_317","chicken","stimulus_data/casillas_tseltal_2015/raw_data/split_images/mut.png","chicken","skirt","stimulus_data/casillas_tseltal_2015/raw_data/split_images/tzek'.png","skirt"
"77",1610,"ila wil, bojch, a!","zxx","left",8,318,294,"{""full_phrase_language_non_iso"": ""Tseltal""}",1,"casillas_tseltal_2015","294_318","bowl","stimulus_data/casillas_tseltal_2015/raw_data/split_images/bojch.png","bowl","tortilla","stimulus_data/casillas_tseltal_2015/raw_data/split_images/wa.png","tortilla"
"78",1611,"ila wil, baso, ya xba jletik!","zxx","right",8,319,293,"{""full_phrase_language_non_iso"": ""Tseltal""}",1,"casillas_tseltal_2015","293_319","cup","stimulus_data/casillas_tseltal_2015/raw_data/split_images/baso.png","cup","bed","stimulus_data/casillas_tseltal_2015/raw_data/split_images/waybal.png","bed"
"79",1612,"ila wil, tzek', a!","zxx","right",8,320,317,"{""full_phrase_language_non_iso"": ""Tseltal""}",1,"casillas_tseltal_2015","317_320","skirt","stimulus_data/casillas_tseltal_2015/raw_data/split_images/tzek'.png","skirt","cat","stimulus_data/casillas_tseltal_2015/raw_data/split_images/xawin.png","cat"
"80",1613,"ila wil, karo, .. .","zxx","right",8,321,301,"{""full_phrase_language_non_iso"": ""Tseltal""}",1,"casillas_tseltal_2015","301_321","car","stimulus_data/casillas_tseltal_2015/raw_data/split_images/karo.png","car","chair","stimulus_data/casillas_tseltal_2015/raw_data/split_images/xila.png","chair"
"81",2227,"Where's the baby? Can you see it?","eng","left",14,440,418,NA,1,"fernald_marchman_2012","418_440","baby","stimulus_data/fernald_marchman_2012/raw_data/images/baby1_18_left.jpg","baby","doggy","stimulus_data/fernald_marchman_2012/raw_data/images/doggie1_18_left.jpg","doggy"
"82",2228,"Where's the car? Can you find it?","eng","right",14,441,419,NA,1,"fernald_marchman_2012","419_441","car","stimulus_data/fernald_marchman_2012/raw_data/images/car1_18_left.jpg","car","book","stimulus_data/fernald_marchman_2012/raw_data/images/book1_18_left.jpg","book"
"83",2229,"Look at the ball. Do you like it?","eng","left",14,442,420,NA,1,"fernald_marchman_2012","420_442","ball","stimulus_data/fernald_marchman_2012/raw_data/images/ball1_18_left.jpg","ball","shoe","stimulus_data/fernald_marchman_2012/raw_data/images/shoe1_18_left.jpg","shoe"
"84",2230,"Where's the doggy? Can you see it?","eng","right",14,443,421,NA,1,"fernald_marchman_2012","421_443","doggy","stimulus_data/fernald_marchman_2012/raw_data/images/doggie2_18_left.jpg","doggy","baby","stimulus_data/fernald_marchman_2012/raw_data/images/baby2_18_left.jpg","baby"
"85",2231,"Look at the shoe. Do you like it?","eng","right",14,435,422,NA,1,"fernald_marchman_2012","422_435","shoe","stimulus_data/fernald_marchman_2012/raw_data/images/shoe2_18_left.jpg","shoe","ball","stimulus_data/fernald_marchman_2012/raw_data/images/ball2_18_left.jpg","ball"
"86",2232,"See the birdie? Can you find it?","eng","right",14,439,423,NA,1,"fernald_marchman_2012","423_439","birdy","stimulus_data/fernald_marchman_2012/raw_data/images/birdy1_18_left.jpg","birdy","kitty","stimulus_data/fernald_marchman_2012/raw_data/images/kitty1_18_left.jpg","kitty"
"87",2233,"Where's the book? Can you find it?","eng","left",14,444,424,NA,1,"fernald_marchman_2012","424_444","book","stimulus_data/fernald_marchman_2012/raw_data/images/book2_18_left.jpg","book","car","stimulus_data/fernald_marchman_2012/raw_data/images/car2_18_left.jpg","car"
"88",2234,"See the kitty? Can you find it?","eng","left",14,434,425,NA,1,"fernald_marchman_2012","425_434","kitty","stimulus_data/fernald_marchman_2012/raw_data/images/kitty2_18_left.jpg","kitty","birdy","stimulus_data/fernald_marchman_2012/raw_data/images/birdy2_18_left.jpg","birdy"
"89",2235,"Where's the book? Can you find it?","eng","right",14,436,426,NA,1,"fernald_marchman_2012","426_436","book","stimulus_data/fernald_marchman_2012/raw_data/images/book3_18_left.jpg","book","car","stimulus_data/fernald_marchman_2012/raw_data/images/car3_18_left.jpg","car"
"90",2236,"See the kitty? Can you find it?","eng","right",14,445,427,NA,1,"fernald_marchman_2012","427_445","kitty","stimulus_data/fernald_marchman_2012/raw_data/images/kitty3_18_left.jpg","kitty","birdy","stimulus_data/fernald_marchman_2012/raw_data/images/birdy3_18_left.jpg","birdy"
"91",2237,"Where's the doggy? Can you see it?","eng","left",14,438,428,NA,1,"fernald_marchman_2012","428_438","doggy","stimulus_data/fernald_marchman_2012/raw_data/images/doggie3_18_left.jpg","doggy","baby","stimulus_data/fernald_marchman_2012/raw_data/images/baby3_18_left.jpg","baby"
"92",2238,"Look at the ball. Do you like it?","eng","right",14,437,429,NA,1,"fernald_marchman_2012","429_437","ball","stimulus_data/fernald_marchman_2012/raw_data/images/ball3_18_left.jpg","ball","shoe","stimulus_data/fernald_marchman_2012/raw_data/images/shoe3_18_left.jpg","shoe"
"93",2239,"See the birdie? Can you find it?","eng","left",14,446,430,NA,1,"fernald_marchman_2012","430_446","birdy","stimulus_data/fernald_marchman_2012/raw_data/images/birdy4_18_left.jpg","birdy","kitty","stimulus_data/fernald_marchman_2012/raw_data/images/kitty4_18_left.jpg","kitty"
"94",2240,"Where's the baby? Can you see it?","eng","right",14,447,431,NA,1,"fernald_marchman_2012","431_447","baby","stimulus_data/fernald_marchman_2012/raw_data/images/baby4_18_left.jpg","baby","doggy","stimulus_data/fernald_marchman_2012/raw_data/images/doggie4_18_left.jpg","doggy"
"95",2241,"Where's the car? Can you find it?","eng","left",14,448,432,NA,1,"fernald_marchman_2012","432_448","car","stimulus_data/fernald_marchman_2012/raw_data/images/car4_18_left.jpg","car","book","stimulus_data/fernald_marchman_2012/raw_data/images/book4_18_left.jpg","book"
"96",2242,"Look at the shoe. Do you like it?","eng","left",14,449,433,NA,1,"fernald_marchman_2012","433_449","shoe","stimulus_data/fernald_marchman_2012/raw_data/images/shoe4_18_left.jpg","shoe","ball","stimulus_data/fernald_marchman_2012/raw_data/images/ball4_18_left.jpg","ball"
